INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,ITEM_INDEX,ALL_GM_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
202403,210102,LGE LOAF-WHTE-UNSLED-750-800G,1,100.244,100.41799999999999,0.42100000000000004,0.27,0.34
202403,210106,SIX BREAD ROLLS-WHITE/BROWN,1,100.15,100.098,0.655,0.42,0.529
202403,210111,WHITE SLICED LOAF BRANDED 750G,1,99.305,99.416,1.0290000000000001,0.66,0.831
202403,210113,WHOLEMEAL SLICED LOAF BRANDED,1,99.34700000000001,99.288,0.7490000000000001,0.48,0.604
202403,210114,CHILLED GARLIC BREAD,1,100.725,100.714,1.31,0.84,1.057
202403,210115,WRAP / TORTILLA PACK 6-8,1,102.025,102.29899999999999,0.374,0.24,0.302
202403,210116,GLUTEN FREE BREAD LF 300-550G,1,99.595,99.637,0.14,0.09,0.113
202403,210201,FLOUR-SELF-RAISING-1.5KG,1,99.946,99.99,0.42,0.12,0.33899999999999997
202403,210204,DRY SPAGHETTI OR PASTA 500G,1,100.961,100.49799999999999,0.281,0.36,0.22699999999999998
202403,210211,CORN SNACK SINGLE PACK MAX 50G,1,100.133,99.70200000000001,0.838,0.48,0.6759999999999999
202403,210212,BASMATI RICE 500G-1KG,1,99.65799999999999,99.82700000000001,0.369,0.36,0.298
202403,210213,BREAKFAST CEREAL 1,1,100.964,100.245,1.056,0.3,0.852
202403,210214,BREAKFAST CEREAL 2,1,99.304,99.723,2.006,0.57,1.619
202403,210215,CEREAL BAR,1,101.988,102.21799999999999,0.41200000000000003,0.36,0.33299999999999996
202403,210216,HOT OAT CEREAL,1,102.44,101.196,0.42200000000000004,0.12,0.341
202403,210217,RICE MICRO POUCH/TRAY 220-280G,1,100.42299999999999,100.36399999999999,0.062,0.06,0.05
202403,210219,BREAKFAST CEREAL GLUTEN FREE,1,101.89,102.036,0.21100000000000002,0.06,0.17
202403,210221,COUSCOUS PLAIN/FLAVOURED,1,100.789,101.309,0.047,0.06,0.038
202403,210222,RICE CAKES PACK 100-180G,1,100.947,100.649,0.154,0.15,0.124
202403,210301,CREAM CRACKERS PACK 200G-300G,1,99.18799999999999,99.141,0.561,0.49,0.45299999999999996
202403,210302,PLAIN BISCUITS-200-300G,1,100.29,100.348,1.604,1.4,1.295
202403,210320,WHOLE SPONGE CAKE NOT FROZEN,1,101.491,100.916,1.2830000000000001,1.12,1.036
202403,210321,PACK OF 5-6 INDIVIDUAL CAKES,1,99.12,99.84100000000001,2.406,2.1,1.942
202403,210323,BISCUITS HALF CHOC 260-400G,1,103.821,103.19200000000001,0.802,0.7,0.647
202403,210324,CRUMPETS PACK 6-9 SPEC NUMBER,1,103.57700000000001,103.083,1.3630000000000002,1.19,1.1
202403,210403,HOME KILLED BEEF-LEAN MINCE KG,1,99.73899999999999,99.68,0.78,0.9,0.63
202403,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,100.152,100.26100000000001,1.0659999999999998,1.23,0.861
202403,210414,FROZEN BEEFBURGERS PACK OF 4,1,98.821,98.949,0.41600000000000004,0.48,0.336
202403,210416,BEEF ROASTING JOINT PER KG,1,101.99,102.294,0.33799999999999997,0.39,0.273
202403,210506,HK LAMB LOIN CHOP/STEAK PER KG,1,99.837,99.833,1.709,1.0,1.379
202403,210707,HOME KILLED PORK CHOP/STEAK,1,98.757,98.891,1.157,1.0,0.934
202403,210802,BACON-GAMMON-PER KG,1,99.931,100.03399999999999,0.402,0.18,0.324
202403,210808,BACON-BACK-PER KG,1,100.426,100.243,1.83,0.82,1.4769999999999999
202403,210905,FRESH/CHILLED CHICKEN  PER KG,1,99.72,99.79899999999999,0.782,1.12,0.631
202403,210910,FRESH BONELESS CHICKEN BREAST,1,98.539,98.949,1.787,2.56,1.443
202403,210914,FRESH TURKEY DICED/MIN PER KG,1,99.791,99.757,0.223,0.32,0.18
202403,211007,CANNED MEAT-STEWED STEAK,1,100.34899999999999,100.315,0.139,0.12,0.11199999999999999
202403,211011,INDIVIDUAL MEAT PIE,1,101.77600000000001,101.708,0.905,0.78,0.731
202403,211014,SAUSAGES-PORK-PER KG,1,99.48299999999999,98.95100000000001,1.875,0.84,1.5130000000000001
202403,211019,FROZ CHICKEN NUGGETS 220-600G,1,95.464,96.325,0.696,0.6,0.562
202403,211023,COOKED HAM PREPACKED SLICED,1,98.887,98.649,2.812,1.26,2.27
202403,211024,CONTINENTAL SLICED DELI MEAT,1,102.479,101.898,0.937,0.42,0.757
202403,211025,JOINT OV/READ GAM/POR 450-900G,1,100.03200000000001,100.012,0.139,0.12,0.11199999999999999
202403,211026,CHICKEN KIEV 2 PACK 240-325G,1,103.04,103.344,0.696,0.6,0.562
202403,211027,H K LIVER PER KG STATE TYPE,1,108.46600000000001,109.70200000000001,0.201,0.06,0.162
202403,211029,COOKED MEAT TURKEY/CHICK SLICE,1,99.391,99.258,0.335,0.48,0.271
202403,211030,MEAT BASED SNACK PACK MAX 400G,1,100.14,100.085,0.835,0.72,0.674
202403,211101,FRESH WHITE FISH FILLETS KG,1,100.251,100.226,0.36200000000000004,0.56,0.292
202403,211105,FRESH FISH-SALMON FILLETS-KG,1,99.376,99.006,0.634,0.98,0.511
202403,211106,FROZEN PRAWNS PER KG,1,94.126,94.568,0.914,0.46,0.738
202403,211207,"CANNED FISH, TUNA, 130G-200G",1,99.92,99.26,1.0090000000000001,0.96,0.8140000000000001
202403,211210,FROZEN FISH FINGERS 8-12 PK,1,102.065,102.05799999999999,0.862,0.82,0.695
202403,211211,FROZEN BREAD/BAT FISH 400-550G,1,99.331,99.43799999999999,0.231,0.22,0.187
202403,211305,SPREADABLE BUTTER,1,97.991,98.001,0.489,0.53,0.395
202403,211306,BUTTER 200-250G SPEC COO,1,98.741,98.87899999999999,0.434,0.47,0.35
202403,211408,OLIVE OIL - 500ML - 1 LITRE,1,106.785,107.95700000000001,1.02,0.76,0.823
202403,211409,"PEANUT BUTTER, JAR, 225-350G",1,100.779,97.98899999999999,0.166,0.16,0.134
202403,211410,DAIRY SPREAD/MARGARINE,1,101.12,100.57,0.975,0.94,0.787
202403,211411,DAIRY FREE SPREAD/MARGARINE,1,97.411,97.61,0.10400000000000001,0.1,0.084
202403,211412,SPRAY OIL BOTTLE 190-220MLS,1,105.197,104.943,0.054000000000000006,0.04,0.043
202403,211501,CHEDDAR-HOME PRODUCED PER KG,1,98.287,98.624,1.983,2.0,1.601
202403,211506,"CHEESE SPREAD, 110G-200G TUB",1,97.28299999999999,97.22399999999999,0.7929999999999999,0.8,0.64
202403,211509,HARD REGIONAL CHEESE PER KG,1,99.62,99.58,0.23800000000000002,0.24,0.192
202403,211510,PARMESAN CHEESE-PER KG,1,97.155,97.35600000000001,0.436,0.44,0.35200000000000004
202403,211511,SOFT CONTINENTAL CHEESE - KG,1,97.243,97.119,0.516,0.52,0.41600000000000004
202403,211604,EGGS PER DOZEN OR 2 X 6 BOX,1,99.93799999999999,100.12299999999999,1.37,1.0,1.105
202403,211707,DELVD MILK SEMI-SKIMMED PER PT,1,100.0,100.0,0.14800000000000002,0.12,0.11900000000000001
202403,211709,SHOP MILK-WHOLE MILK-4PT/2LTR,1,99.91799999999999,99.90700000000001,0.601,0.54,0.485
202403,211710,MILK SEMI-PER 2 PINTS/1.136 L,1,99.853,99.87,2.1830000000000003,1.77,1.7619999999999998
202403,211713,"MILK FLAVOURED, 180-500MLS/GMS",1,91.163,90.186,0.282,0.24,0.22699999999999998
202403,211714,NON-DAIRY MILK DRINK 900ML-1LT,1,99.709,99.139,0.387,0.33,0.313
202403,211807,"YOGHURT/FROMAGE 4-6PK, 45-125G",1,102.435,102.715,1.62,1.8,1.308
202403,211808,CHILLED POT DESSERT 125-200G,1,99.31,99.91799999999999,0.986,0.84,0.7959999999999999
202403,211814,YOGHURT-SMALL INDIVIDUAL,1,99.64,99.649,0.504,0.56,0.40700000000000003
202403,211815,FRESH DOUBLE CREAM 250ML-300ML,1,100.171,100.245,0.563,0.48,0.455
202403,211816,POWDERED BABY FORMULA 400-900G,1,97.34,97.47399999999999,0.376,0.32,0.303
202403,211901,TEA BAGS PKT OF 80 (230G-250G),1,103.01899999999999,103.18799999999999,0.473,0.67,0.381
202403,211904,TEA BAGS PACKET OF 210-240,1,103.15,103.18,0.141,0.2,0.114
202403,211905,"FLAVRD TEA 15-20 BAGS, 30-40G",1,99.684,99.78,0.092,0.13,0.07400000000000001
202403,212001,"FRUIT SQUASH, 750ML - 1.5LT",1,99.76100000000001,99.50200000000001,0.8809999999999999,0.81,0.711
202403,212006,FRUIT JUICE NOT ORANGE 1L,1,99.42299999999999,100.213,0.5870000000000001,0.54,0.474
202403,212008,LEMONADE-2 LITRE BOTTLE,1,99.98899999999999,100.535,0.196,0.18,0.158
202403,212010,MINERAL WATER STILL 1.5-2L,1,100.531,100.79799999999999,0.28300000000000003,0.45,0.228
202403,212015,FIZZY ENERGY DRINK 250-500ML,1,103.264,103.2,1.274,1.17,1.0290000000000001
202403,212016,FRESH/CHILL ORANGE JUICE 900ML,1,103.719,104.101,0.8809999999999999,0.81,0.711
202403,212017,FIZZY BOTTLED DRINK 500ML,1,100.12799999999999,100.15,1.568,1.44,1.266
202403,212020,FRUIT DRINK BOTTLE 4-8 PACK,1,95.734,95.795,0.098,0.09,0.079
202403,212021,BOTTLE STILL WATER 500ML,1,101.109,101.25299999999999,0.28300000000000003,0.45,0.228
202403,212022,MIXER DRINK BOTTLE 1L EG TONIC,1,98.42399999999999,97.649,0.588,0.54,0.475
202403,212023,COLA/FIZZY DRINK 330ML PK 4-8,1,100.75299999999999,100.816,0.392,0.36,0.316
202403,212024,FLAVOURED WATER BOTT 900ML-1.5,1,105.806,105.54,0.34,0.54,0.27399999999999997
202403,212025,"COLA DRINK, REG,BOTTLE,1.25-2L",1,100.20200000000001,99.90799999999999,0.588,0.54,0.475
202403,212026,"COLA DRINK, DIET 1.25-2LTR",1,100.09,99.045,0.882,0.81,0.7120000000000001
202403,212027,FRUIT/VEG SMOOTHIE,1,98.292,96.833,0.294,0.27,0.237
202403,212101,SUGAR -GRANULATED-WHITE-PER KG,1,99.96600000000001,99.925,0.599,0.32,0.484
