INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,ITEM_INDEX,ALL_GM_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
202402,210102,LGE LOAF-WHTE-UNSLED-750-800G,1,101.125,101.134,0.42100000000000004,0.27,0.34
202402,210106,SIX BREAD ROLLS-WHITE/BROWN,1,99.906,99.88,0.655,0.42,0.529
202402,210111,WHITE SLICED LOAF BRANDED 750G,1,99.811,99.823,1.0290000000000001,0.66,0.831
202402,210113,WHOLEMEAL SLICED LOAF BRANDED,1,99.87,99.85700000000001,0.7490000000000001,0.48,0.604
202402,210114,CHILLED GARLIC BREAD,1,100.116,100.145,1.31,0.84,1.057
202402,210115,WRAP / TORTILLA PACK 6-8,1,101.77799999999999,101.956,0.374,0.24,0.302
202402,210116,GLUTEN FREE BREAD LF 300-550G,1,98.81,98.825,0.14,0.09,0.113
202402,210201,FLOUR-SELF-RAISING-1.5KG,1,99.745,99.87799999999999,0.42,0.12,0.33899999999999997
202402,210204,DRY SPAGHETTI OR PASTA 500G,1,103.67399999999999,102.6,0.281,0.36,0.22699999999999998
202402,210211,CORN SNACK SINGLE PACK MAX 50G,1,100.055,99.995,0.838,0.48,0.6759999999999999
202402,210212,BASMATI RICE 500G-1KG,1,99.852,99.89299999999999,0.369,0.36,0.298
202402,210213,BREAKFAST CEREAL 1,1,102.454,102.155,1.056,0.3,0.852
202402,210214,BREAKFAST CEREAL 2,1,100.025,100.163,2.006,0.57,1.619
202402,210215,CEREAL BAR,1,101.178,100.90700000000001,0.41200000000000003,0.36,0.33299999999999996
202402,210216,HOT OAT CEREAL,1,100.02,99.396,0.42200000000000004,0.12,0.341
202402,210217,RICE MICRO POUCH/TRAY 220-280G,1,103.25,102.27600000000001,0.062,0.06,0.05
202402,210219,BREAKFAST CEREAL GLUTEN FREE,1,101.065,101.706,0.21100000000000002,0.06,0.17
202402,210221,COUSCOUS PLAIN/FLAVOURED,1,100.566,100.52,0.047,0.06,0.038
202402,210222,RICE CAKES PACK 100-180G,1,99.48,99.182,0.154,0.15,0.124
202402,210301,CREAM CRACKERS PACK 200G-300G,1,100.0,100.0,0.561,0.49,0.45299999999999996
202402,210302,PLAIN BISCUITS-200-300G,1,99.801,99.85,1.604,1.4,1.295
202402,210320,WHOLE SPONGE CAKE NOT FROZEN,1,100.583,100.023,1.2830000000000001,1.12,1.036
202402,210321,PACK OF 5-6 INDIVIDUAL CAKES,1,97.24600000000001,97.15700000000001,2.406,2.1,1.942
202402,210323,BISCUITS HALF CHOC 260-400G,1,104.73299999999999,104.573,0.802,0.7,0.647
202402,210324,CRUMPETS PACK 6-9 SPEC NUMBER,1,103.75,103.23200000000001,1.3630000000000002,1.19,1.1
202402,210403,HOME KILLED BEEF-LEAN MINCE KG,1,100.198,100.115,0.78,0.9,0.63
202402,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,100.796,100.88600000000001,1.0659999999999998,1.23,0.861
202402,210414,FROZEN BEEFBURGERS PACK OF 4,1,99.781,99.814,0.41600000000000004,0.48,0.336
202402,210416,BEEF ROASTING JOINT PER KG,1,102.01899999999999,102.459,0.33799999999999997,0.39,0.273
202402,210506,HK LAMB LOIN CHOP/STEAK PER KG,1,99.78299999999999,99.77600000000001,1.709,1.0,1.379
202402,210707,HOME KILLED PORK CHOP/STEAK,1,99.24,99.307,1.157,1.0,0.934
202402,210802,BACON-GAMMON-PER KG,1,100.12799999999999,100.34700000000001,0.402,0.18,0.324
202402,210808,BACON-BACK-PER KG,1,99.904,99.87100000000001,1.83,0.82,1.4769999999999999
202402,210905,FRESH/CHILLED CHICKEN  PER KG,1,100.314,100.367,0.782,1.12,0.631
202402,210910,FRESH BONELESS CHICKEN BREAST,1,98.913,99.396,1.787,2.56,1.443
202402,210914,FRESH TURKEY DICED/MIN PER KG,1,100.661,100.64399999999999,0.223,0.32,0.18
202402,211007,CANNED MEAT-STEWED STEAK,1,100.21600000000001,100.09299999999999,0.139,0.12,0.11199999999999999
202402,211011,INDIVIDUAL MEAT PIE,1,100.76899999999999,100.868,0.905,0.78,0.731
202402,211014,SAUSAGES-PORK-PER KG,1,100.211,99.738,1.875,0.84,1.5130000000000001
202402,211019,FROZ CHICKEN NUGGETS 220-600G,1,100.395,100.552,0.696,0.6,0.562
202402,211023,COOKED HAM PREPACKED SLICED,1,100.072,99.97200000000001,2.812,1.26,2.27
202402,211024,CONTINENTAL SLICED DELI MEAT,1,102.62299999999999,101.775,0.937,0.42,0.757
202402,211025,JOINT OV/READ GAM/POR 450-900G,1,99.79799999999999,99.78399999999999,0.139,0.12,0.11199999999999999
202402,211026,CHICKEN KIEV 2 PACK 240-325G,1,103.615,103.932,0.696,0.6,0.562
202402,211027,H K LIVER PER KG STATE TYPE,1,105.649,107.93299999999999,0.201,0.06,0.162
202402,211029,COOKED MEAT TURKEY/CHICK SLICE,1,99.696,99.632,0.335,0.48,0.271
202402,211030,MEAT BASED SNACK PACK MAX 400G,1,99.772,99.719,0.835,0.72,0.674
202402,211101,FRESH WHITE FISH FILLETS KG,1,99.898,99.807,0.36200000000000004,0.56,0.292
202402,211105,FRESH FISH-SALMON FILLETS-KG,1,95.646,96.85700000000001,0.634,0.98,0.511
202402,211106,FROZEN PRAWNS PER KG,1,97.944,97.781,0.914,0.46,0.738
202402,211207,"CANNED FISH, TUNA, 130G-200G",1,102.645,101.455,1.0090000000000001,0.96,0.8140000000000001
202402,211210,FROZEN FISH FINGERS 8-12 PK,1,101.39200000000001,101.336,0.862,0.82,0.695
202402,211211,FROZEN BREAD/BAT FISH 400-550G,1,101.15799999999999,101.323,0.231,0.22,0.187
202402,211305,SPREADABLE BUTTER,1,101.561,101.542,0.489,0.53,0.395
202402,211306,BUTTER 200-250G SPEC COO,1,101.087,101.01299999999999,0.434,0.47,0.35
202402,211408,OLIVE OIL - 500ML - 1 LITRE,1,102.639,103.056,1.02,0.76,0.823
202402,211409,"PEANUT BUTTER, JAR, 225-350G",1,98.852,97.512,0.166,0.16,0.134
202402,211410,DAIRY SPREAD/MARGARINE,1,101.759,101.26100000000001,0.975,0.94,0.787
202402,211411,DAIRY FREE SPREAD/MARGARINE,1,106.287,106.704,0.10400000000000001,0.1,0.084
202402,211412,SPRAY OIL BOTTLE 190-220MLS,1,95.48200000000001,95.87,0.054000000000000006,0.04,0.043
202402,211501,CHEDDAR-HOME PRODUCED PER KG,1,100.15100000000001,100.07,1.983,2.0,1.601
202402,211506,"CHEESE SPREAD, 110G-200G TUB",1,100.053,99.99799999999999,0.7929999999999999,0.8,0.64
202402,211509,HARD REGIONAL CHEESE PER KG,1,99.61399999999999,99.564,0.23800000000000002,0.24,0.192
202402,211510,PARMESAN CHEESE-PER KG,1,99.508,99.552,0.436,0.44,0.35200000000000004
202402,211511,SOFT CONTINENTAL CHEESE - KG,1,96.214,95.74600000000001,0.516,0.52,0.41600000000000004
202402,211604,EGGS PER DOZEN OR 2 X 6 BOX,1,99.507,99.51799999999999,1.37,1.0,1.105
202402,211707,DELVD MILK SEMI-SKIMMED PER PT,1,100.0,100.0,0.14800000000000002,0.12,0.11900000000000001
202402,211709,SHOP MILK-WHOLE MILK-4PT/2LTR,1,99.897,99.89399999999999,0.601,0.54,0.485
202402,211710,MILK SEMI-PER 2 PINTS/1.136 L,1,99.854,99.87700000000001,2.1830000000000003,1.77,1.7619999999999998
202402,211713,"MILK FLAVOURED, 180-500MLS/GMS",1,101.166,101.553,0.282,0.24,0.22699999999999998
202402,211714,NON-DAIRY MILK DRINK 900ML-1LT,1,101.35700000000001,101.249,0.387,0.33,0.313
202402,211807,"YOGHURT/FROMAGE 4-6PK, 45-125G",1,103.016,102.595,1.62,1.8,1.308
202402,211808,CHILLED POT DESSERT 125-200G,1,99.446,99.87100000000001,0.986,0.84,0.7959999999999999
202402,211814,YOGHURT-SMALL INDIVIDUAL,1,100.541,100.395,0.504,0.56,0.40700000000000003
202402,211815,FRESH DOUBLE CREAM 250ML-300ML,1,100.17,100.23899999999999,0.563,0.48,0.455
202402,211816,POWDERED BABY FORMULA 400-900G,1,97.824,98.176,0.376,0.32,0.303
202402,211901,TEA BAGS PKT OF 80 (230G-250G),1,103.29700000000001,103.52600000000001,0.473,0.67,0.381
202402,211904,TEA BAGS PACKET OF 210-240,1,103.86,104.039,0.141,0.2,0.114
202402,211905,"FLAVRD TEA 15-20 BAGS, 30-40G",1,100.34100000000001,99.79,0.092,0.13,0.07400000000000001
202402,212001,"FRUIT SQUASH, 750ML - 1.5LT",1,93.50200000000001,93.584,0.8809999999999999,0.81,0.711
202402,212006,FRUIT JUICE NOT ORANGE 1L,1,101.21600000000001,101.06700000000001,0.5870000000000001,0.54,0.474
202402,212008,LEMONADE-2 LITRE BOTTLE,1,101.219,101.177,0.196,0.18,0.158
202402,212010,MINERAL WATER STILL 1.5-2L,1,99.09100000000001,99.81,0.28300000000000003,0.45,0.228
202402,212015,FIZZY ENERGY DRINK 250-500ML,1,101.781,101.184,1.274,1.17,1.0290000000000001
202402,212016,FRESH/CHILL ORANGE JUICE 900ML,1,100.91,101.194,0.8809999999999999,0.81,0.711
202402,212017,FIZZY BOTTLED DRINK 500ML,1,100.04899999999999,100.06299999999999,1.568,1.44,1.266
202402,212020,FRUIT DRINK BOTTLE 4-8 PACK,1,93.363,95.51299999999999,0.098,0.09,0.079
202402,212021,BOTTLE STILL WATER 500ML,1,99.814,100.054,0.28300000000000003,0.45,0.228
202402,212022,MIXER DRINK BOTTLE 1L EG TONIC,1,97.12799999999999,96.633,0.588,0.54,0.475
202402,212023,COLA/FIZZY DRINK 330ML PK 4-8,1,102.883,102.904,0.392,0.36,0.316
202402,212024,FLAVOURED WATER BOTT 900ML-1.5,1,107.40100000000001,106.926,0.34,0.54,0.27399999999999997
202402,212025,"COLA DRINK, REG,BOTTLE,1.25-2L",1,98.62100000000001,98.156,0.588,0.54,0.475
202402,212026,"COLA DRINK, DIET 1.25-2LTR",1,98.988,97.96600000000001,0.882,0.81,0.7120000000000001
202402,212027,FRUIT/VEG SMOOTHIE,1,107.236,106.56200000000001,0.294,0.27,0.237
202402,212101,SUGAR -GRANULATED-WHITE-PER KG,1,100.029,99.984,0.599,0.32,0.484
202402,212106,JAR OF JAM-340-454G,1,97.566,97.97399999999999,0.6890000000000001,0.5,0.556
202402,212107,HONEY JAR/BOTTLE 340G-454G,1,94.199,93.779,0.248,0.18,0.2
202402,212202,MINTS,1,102.116,101.495,0.044000000000000004,0.12,0.035
202402,212211,CHOCOLATE 4,1,101.594,101.46700000000001,0.7909999999999999,2.16,0.639
202402,212214,FRUIT PASTILLES 2,1,102.633,102.075,0.44,1.2,0.355
202402,212217,CHEWING/BUBBLE GUM-SINGLE PK,1,99.884,99.814,0.08800000000000001,0.24,0.071
202402,212218,CARTON/BOX OF CHOCS 150-400GM,1,93.185,93.57,1.355,1.32,1.094
202402,212222,CHOCOLATE 10,1,100.60600000000001,100.098,1.848,1.8,1.4909999999999999
202402,212223,BRAND CHOC SWEETS 90-185G BAG,1,102.85,102.806,0.616,0.6,0.49700000000000005
202402,212224,"SWEETS, NOT CHOC, 150-250G BAG",1,102.443,102.324,0.527,1.44,0.426
202402,212225,CHOCOLATE LARGE BAR 100-200G,1,102.70200000000001,102.335,1.848,1.8,1.4909999999999999
202402,212226,CHOCOLATE 12,1,102.97399999999999,102.78,0.44,1.2,0.355
202402,212228,MALTED CHOCOLATE SWEETS,1,103.96799999999999,103.961,0.044000000000000004,0.12,0.035
202402,212309,POTATOES-NEW-PER KG,1,99.719,100.818,0.244,0.24,0.19699999999999998
202402,212310,POTATOES- OLD WHITE PER KG,1,106.764,108.087,0.59,0.58,0.47600000000000003
202402,212311,POTATOES- BAKING PR KG,1,100.59899999999999,101.926,0.183,0.18,0.14800000000000002
202402,212402,POTATO CRISPS 25G-50G,1,100.04899999999999,100.04899999999999,0.733,0.42,0.5920000000000001
202402,212404,POTATO CRISPS-MULTI-PACK,1,99.398,98.94,1.9369999999999998,1.11,1.564
202402,212405,FROZEN CHIPS 900G-1.5KG,1,98.705,97.83200000000001,0.946,0.93,0.763
202402,212408,PREMIUM POTATO CRISPS/CHIPS,1,91.04899999999999,90.70100000000001,0.47100000000000003,0.27,0.38
202402,212409,P'PARED MASHED POTATO 400-650G,1,100.354,100.887,0.275,0.27,0.222
202402,212504,FRESH VEG-CAULIFLOWER-EACH,1,101.54899999999999,101.426,0.419,0.42,0.33899999999999997
202402,212510,FRESH VEG-CUCUMBER-WHOLE,1,104.95200000000001,104.405,0.36,0.36,0.29
202402,212511,FRESH VEG-LETTUCE-ICEBERG-EACH,1,105.164,105.132,0.3,0.3,0.242
202402,212515,FRESH VEG-TOMATOES-PER KG,1,101.958,100.787,0.9590000000000001,0.96,0.774
202402,212516,FRESH VEG-CABBAGE-WHOLE-PER KG,1,100.08,100.32600000000001,0.18,0.18,0.145
