INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,ITEM_INDEX,ALL_GM_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
202406,210102,LGE LOAF-WHTE-UNSLED-750-800G,1,101.38,101.352,0.42100000000000004,0.27,0.34
202406,210106,SIX BREAD ROLLS-WHITE/BROWN,1,99.51799999999999,99.50399999999999,0.655,0.42,0.529
202406,210111,WHITE SLICED LOAF BRANDED 750G,1,99.31,99.251,1.0290000000000001,0.66,0.831
202406,210113,WHOLEMEAL SLICED LOAF BRANDED,1,99.986,99.904,0.7490000000000001,0.48,0.604
202406,210114,CHILLED GARLIC BREAD,1,101.47200000000001,101.635,1.31,0.84,1.057
202406,210115,WRAP / TORTILLA PACK 6-8,1,104.13,104.59899999999999,0.374,0.24,0.302
202406,210116,GLUTEN FREE BREAD LF 300-550G,1,99.948,100.00200000000001,0.14,0.09,0.113
202406,210201,FLOUR-SELF-RAISING-1.5KG,1,99.77,99.825,0.42,0.12,0.33899999999999997
202406,210204,DRY SPAGHETTI OR PASTA 500G,1,102.74,101.62899999999999,0.281,0.36,0.22699999999999998
202406,210211,CORN SNACK SINGLE PACK MAX 50G,1,100.853,100.415,0.838,0.48,0.6759999999999999
202406,210212,BASMATI RICE 500G-1KG,1,99.57799999999999,99.56,0.369,0.36,0.298
202406,210213,BREAKFAST CEREAL 1,1,104.81,103.009,1.056,0.3,0.852
202406,210214,BREAKFAST CEREAL 2,1,101.92,101.744,2.006,0.57,1.619
202406,210215,CEREAL BAR,1,99.27,100.016,0.41200000000000003,0.36,0.33299999999999996
202406,210216,HOT OAT CEREAL,1,99.86200000000001,98.978,0.42200000000000004,0.12,0.341
202406,210217,RICE MICRO POUCH/TRAY 220-280G,1,101.171,100.58200000000001,0.062,0.06,0.05
202406,210219,BREAKFAST CEREAL GLUTEN FREE,1,99.91799999999999,100.98200000000001,0.21100000000000002,0.06,0.17
202406,210221,COUSCOUS PLAIN/FLAVOURED,1,103.31,104.485,0.047,0.06,0.038
202406,210222,RICE CAKES PACK 100-180G,1,98.18700000000001,97.11399999999999,0.154,0.15,0.124
202406,210301,CREAM CRACKERS PACK 200G-300G,1,98.325,99.221,0.561,0.49,0.45299999999999996
202406,210302,PLAIN BISCUITS-200-300G,1,100.39200000000001,100.397,1.604,1.4,1.295
202406,210320,WHOLE SPONGE CAKE NOT FROZEN,1,103.491,102.764,1.2830000000000001,1.12,1.036
202406,210321,PACK OF 5-6 INDIVIDUAL CAKES,1,94.256,93.425,2.406,2.1,1.942
202406,210323,BISCUITS HALF CHOC 260-400G,1,108.42200000000001,106.75399999999999,0.802,0.7,0.647
202406,210324,CRUMPETS PACK 6-9 SPEC NUMBER,1,101.014,100.946,1.3630000000000002,1.19,1.1
202406,210403,HOME KILLED BEEF-LEAN MINCE KG,1,100.068,100.03,0.78,0.9,0.63
202406,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,99.45100000000001,99.757,1.0659999999999998,1.23,0.861
202406,210414,FROZEN BEEFBURGERS PACK OF 4,1,99.169,99.163,0.41600000000000004,0.48,0.336
202406,210416,BEEF ROASTING JOINT PER KG,1,101.807,102.199,0.33799999999999997,0.39,0.273
202406,210506,HK LAMB LOIN CHOP/STEAK PER KG,1,109.32700000000001,107.882,1.709,1.0,1.379
202406,210707,HOME KILLED PORK CHOP/STEAK,1,100.34899999999999,100.675,1.157,1.0,0.934
202406,210802,BACON-GAMMON-PER KG,1,101.07700000000001,101.176,0.402,0.18,0.324
202406,210808,BACON-BACK-PER KG,1,100.169,100.038,1.83,0.82,1.4769999999999999
202406,210905,FRESH/CHILLED CHICKEN  PER KG,1,100.919,100.585,0.782,1.12,0.631
202406,210910,FRESH BONELESS CHICKEN BREAST,1,98.30799999999999,98.62799999999999,1.787,2.56,1.443
202406,210914,FRESH TURKEY DICED/MIN PER KG,1,102.823,102.80799999999999,0.223,0.32,0.18
202406,211007,CANNED MEAT-STEWED STEAK,1,102.05799999999999,102.515,0.139,0.12,0.11199999999999999
202406,211011,INDIVIDUAL MEAT PIE,1,102.12799999999999,102.18799999999999,0.905,0.78,0.731
202406,211014,SAUSAGES-PORK-PER KG,1,100.88799999999999,100.43,1.875,0.84,1.5130000000000001
202406,211019,FROZ CHICKEN NUGGETS 220-600G,1,99.538,99.426,0.696,0.6,0.562
202406,211023,COOKED HAM PREPACKED SLICED,1,93.68700000000001,93.235,2.812,1.26,2.27
202406,211024,CONTINENTAL SLICED DELI MEAT,1,102.48100000000001,101.93299999999999,0.937,0.42,0.757
202406,211025,JOINT OV/READ GAM/POR 450-900G,1,100.515,100.646,0.139,0.12,0.11199999999999999
202406,211026,CHICKEN KIEV 2 PACK 240-325G,1,105.382,105.564,0.696,0.6,0.562
202406,211027,H K LIVER PER KG STATE TYPE,1,116.368,118.10700000000001,0.201,0.06,0.162
202406,211029,COOKED MEAT TURKEY/CHICK SLICE,1,100.417,100.33,0.335,0.48,0.271
202406,211030,MEAT BASED SNACK PACK MAX 400G,1,100.306,100.271,0.835,0.72,0.674
202406,211101,FRESH WHITE FISH FILLETS KG,1,100.704,100.725,0.36200000000000004,0.56,0.292
202406,211105,FRESH FISH-SALMON FILLETS-KG,1,96.33200000000001,97.499,0.634,0.98,0.511
202406,211106,FROZEN PRAWNS PER KG,1,97.79,97.579,0.914,0.46,0.738
202406,211207,"CANNED FISH, TUNA, 130G-200G",1,101.596,100.455,1.0090000000000001,0.96,0.8140000000000001
202406,211210,FROZEN FISH FINGERS 8-12 PK,1,103.46700000000001,102.825,0.862,0.82,0.695
202406,211211,FROZEN BREAD/BAT FISH 400-550G,1,100.345,100.501,0.231,0.22,0.187
202406,211305,SPREADABLE BUTTER,1,101.70100000000001,101.49,0.489,0.53,0.395
202406,211306,BUTTER 200-250G SPEC COO,1,101.01799999999999,100.831,0.434,0.47,0.35
